X1,Y1,X2,Y2,X3,Y3,X4,Y4
50.78571,80,50.78571,92.22,50.78571,-734.90204,,
50.80571,107.5,50.80571,92.76,50.80571,-707.94208,,
50.82571,75,50.82571,93.39,50.82571,-741.07208,,
50.84571,90,50.84571,94.14,50.84571,-726.82208,,
50.86571,97.5,50.86571,96.37,50.86571,-721.55206,,
50.88571,95,50.88571,97.48,50.88571,-725.16205,,
50.90571,105,50.90571,98.79,50.90571,-716.47205,,
50.92571,132.5,50.92571,100.34,50.92571,-690.52203,,
50.94571,132.5,50.94571,102.19,50.94571,-692.37207,,
50.96571,112.5,50.96571,104.39,50.96571,-714.57208,,
50.98571,132.5,50.98571,107.04,50.98571,-697.22205,,
51.00571,155,51.00571,110.94,51.00571,-678.62207,,
51.02571,150,51.02571,114.94,51.02571,-687.62207,,
51.04571,145,51.04571,119.92,51.04571,-697.60205,,
51.06571,170,51.06571,126.19,51.06571,-678.87207,,
51.08571,197.5,51.08571,134.25,51.08571,-659.43207,,
51.10571,192.5,51.10571,144.8,51.10571,-674.98206,,
51.12571,222.5,51.12571,158.95,51.12571,-659.13208,,
51.14571,237.5,51.14571,178.45,51.14571,-663.63208,,
51.16571,277.5,51.16571,206.17999,51.16571,-651.36206,,
51.18571,320,51.18571,246.98,51.18571,-649.66205,,
51.20571,417.5,51.20571,308.84,51.20571,-614.02203,,
51.22571,527.5,51.22571,403.79001,51.22571,-598.97205,,
51.24571,577.5,51.24571,541.28998,51.24571,-686.47205,,
51.26571,680,51.26571,694.25,51.26571,-736.93207,,
51.28571,787.5,51.28571,756.62,51.28571,-691.80206,,
51.30571,662.5,51.30571,671.40002,51.30571,-731.58209,,
51.32571,637.5,51.32571,542.97998,51.32571,-628.16205,,
51.34571,637.5,51.34571,456.79001,51.34571,-541.97205,,
51.36571,515,51.36571,427.34,51.36571,-635.02203,,
51.38571,500,51.38571,445.92999,51.38571,-668.61206,,
51.40571,520,51.40571,482.57001,51.40571,-685.25208,,
51.42571,437.5,51.42571,474.57999,51.42571,-759.76202,,
51.44571,452.5,51.44571,402.87,51.44571,-673.05206,,
51.46571,357.5,51.46571,320.39001,51.46571,-685.57208,,
51.48571,325,51.48571,259.01999,51.48571,-656.70203,,
51.50571,257.5,51.50571,219.21001,51.50571,-684.39209,,
51.52571,282.5,51.52571,194.55,51.52571,-634.73206,,
51.54571,160,51.54571,180.14,51.54571,-742.82208,,
51.56571,260,51.56571,173.24001,51.56571,-635.92206,,
51.58571,212.5,51.58571,172.72,51.58571,-682.90204,,
51.60571,197.5,51.60571,178.75999,51.60571,-703.94208,,
51.62571,237.5,51.62571,192.92999,51.62571,-678.11206,,
51.64571,222.5,51.64571,218.60001,51.64571,-718.78204,,
51.66571,282.5,51.66571,261.41,51.66571,-701.59204,,
51.68571,380,51.68571,327.10001,51.68571,-669.78204,,
51.70571,377.5,51.70571,407.64001,51.70571,-752.82208,,
51.72571,450,51.72571,454.73001,51.72571,-727.41205,,
51.74571,440,51.74571,422.01001,51.74571,-704.69208,,
51.76571,387.5,51.76571,350.79999,51.76571,-685.98206,,
51.78571,310,51.78571,295.60999,51.78571,-708.29205,,
51.80571,307.5,51.80571,270.54001,51.80571,-685.72205,,
51.82571,337.5,51.82571,272.82001,51.82571,-658.00208,,
51.84571,312.5,51.84571,290.97,51.84571,-701.15204,,
51.86571,257.5,51.86571,295.20999,51.86571,-760.39203,,
51.88571,245,51.88571,263.10001,51.88571,-740.78204,,
51.90571,235,51.90571,215.99001,51.90571,-703.67206,,
51.92571,185,51.92571,177.13,51.92571,-714.81207,,
51.94571,205,51.94571,150.21001,51.94571,-667.89209,,
51.96571,135,51.96571,132.05,51.96571,-719.73206,,
51.98571,135,51.98571,119.5,51.98571,-707.18207,,
52.00571,145,52.00571,110.53,52.00571,-688.21204,,
52.02571,125,52.02571,103.88,52.02571,-701.56207,,
52.04571,137.5,52.04571,98.79,52.04571,-683.97205,,
52.06571,85,52.06571,94.78,52.06571,-732.46204,,
52.08571,92.5,52.08571,91.55,52.08571,-721.73206,,
52.10571,102.5,52.10571,88.89,52.10571,-709.07208,,
52.12571,97.5,52.12571,86.66,52.12571,-711.84204,,
52.14571,77.5,52.14571,82.35,52.14571,-727.53204,,
52.16571,105,52.16571,80.82,52.16571,-698.50208,,
52.18571,90,52.18571,79.49,52.18571,-712.17206,,
52.20571,82.5,52.20571,78.32,52.20571,-718.50208,,
52.22571,112.5,52.22571,77.28,52.22571,-687.46204,,
52.24571,112.5,52.24571,76.34,52.24571,-686.52203,,
52.26571,92.5,52.26571,75.5,52.26571,-705.68207,,
52.28571,82.5,52.28571,73.54,52.28571,-713.72205,,
52.30571,72.5,52.30571,72.89,52.30571,-723.07208,,
52.32571,85,52.32571,72.29,52.32571,-709.97205,,
52.34571,85,52.34571,71.73,52.34571,-709.41205,,
52.36571,90,52.36571,71.21,52.36571,-703.89203,,
52.38571,72.5,52.38571,70.72,52.38571,-720.90204,,
52.40571,87.5,52.40571,70.26,52.40571,-705.44208,,
52.42571,87.5,52.42571,69.82,52.42571,-705.00208,,
52.44571,85,52.44571,69.41,52.44571,-707.09204,,
52.46571,115,52.46571,69.01,52.46571,-676.69208,,
52.48571,87.5,52.48571,68.64,52.48571,-703.82208,,
52.50571,75,52.50571,68.27,52.50571,-715.95203,,
52.52571,82.5,52.52571,67.92,52.52571,-708.10205,,
52.54571,95,52.54571,67.59,52.54571,-695.27203,,
52.56571,87.5,52.56571,67.26,52.56571,-702.44208,,
52.58571,90,52.58571,66.94,52.58571,-699.62207,,
52.60571,70,52.60571,65.35,52.60571,-718.03204,,
52.62571,72.5,52.62571,65.1,52.62571,-715.28204,,
52.64571,62.5,52.64571,64.86,52.64571,-725.04205,,
52.66571,70,52.66571,64.62,52.66571,-717.30206,,
52.68571,87.5,52.68571,64.39,52.68571,-699.57208,,
52.70571,75,52.70571,64.15,52.70571,-711.83203,,
52.72571,67.5,52.72571,63.92,52.72571,-719.10205,,
52.74571,87.5,52.74571,63.06,52.74571,-698.24207,,
52.76571,80,52.76571,62.86,52.76571,-705.54205,,
52.78571,72.5,52.78571,62.66,52.78571,-712.84204,,
52.80571,72.5,52.80571,62.46,52.80571,-712.64203,,
52.82571,80,52.82571,62.26,52.82571,-704.94208,,
52.84571,77.5,52.84571,62.06,52.84571,-707.24207,,
52.86571,80,52.86571,61.87,52.86571,-704.55206,,
52.88571,50,52.88571,61.67,52.88571,-734.35205,,
52.90571,55,52.90571,61.93,52.90571,-729.61206,,
52.92571,75,52.92571,62.2,52.92571,-709.88208,,
52.94571,87.5,52.94571,62.47,52.94571,-697.65204,,
52.96571,102.5,52.96571,62.73,52.96571,-682.91205,,
52.98571,85,52.98571,63,52.98571,-700.68207,,
53.00571,70,53.00571,63.27,53.00571,-715.95203,,
53.02571,102.5,53.02571,63.53,53.02571,-683.71204,,
53.04571,105,53.04571,63.8,53.04571,-681.48206,,
53.06571,90,53.06571,64.07,53.06571,-696.75208,,
53.08571,67.5,53.08571,64.33,53.08571,-719.51208,,
53.10571,80,53.10571,64.6,53.10571,-707.28204,,
53.12571,100,53.12571,64.87,53.12571,-687.55206,,
53.14571,105,53.14571,65.13,53.14571,-682.81207,,
53.16571,85,53.16571,65.4,53.16571,-703.08203,,
53.18571,62.5,53.18571,65.67,53.18571,-725.85205,,
53.20571,95,53.20571,65.93,53.20571,-693.61206,,
53.22571,75,53.22571,66.2,53.22571,-713.88208,,
53.24571,85,53.24571,66.47,53.24571,-704.15204,,
53.26571,72.5,53.26571,66.73,53.26571,-716.91205,,
53.28571,72.5,53.28571,67,53.28571,-717.18207,,
53.30571,72.5,53.30571,67.27,53.30571,-717.45203,,
53.32571,70,53.32571,67.53,53.32571,-720.21204,,
53.34571,90,53.34571,67.8,53.34571,-700.48206,,
53.36571,92.5,53.36571,68.07,53.36571,-698.25208,,
53.38571,80,53.38571,68.33,53.38571,-711.01208,,
53.40571,87.5,53.40571,68.6,53.40571,-703.78204,,
53.42571,77.5,53.42571,68.87,53.42571,-714.05206,,
53.44571,67.5,53.44571,69.13,53.44571,-724.31207,,
53.46571,92.5,53.46571,69.4,53.46571,-699.58203,,
53.48571,92.5,53.48571,69.67,53.48571,-699.85205,,
53.50571,100,53.50571,69.93,53.50571,-692.61206,,
53.52571,70,53.52571,70.2,53.52571,-722.88208,,
53.54571,87.5,53.54571,70.47,53.54571,-705.65204,,
53.56571,77.5,53.56571,70.73,53.56571,-715.91205,,
53.58571,77.5,53.58571,71,53.58571,-716.18207,,
53.60571,72.5,53.60571,71.27,53.60571,-721.45203,,
53.62571,70,53.62571,71.53,53.62571,-724.21204,,
53.64571,92.5,53.64571,71.8,53.64571,-701.98206,,
53.66571,65,53.66571,72.07,53.66571,-729.75208,,
53.68571,82.5,53.68571,72.33,53.68571,-712.51208,,
53.70571,82.5,53.70571,72.6,53.70571,-712.78204,,
53.72571,90,53.72571,72.87,53.72571,-705.55206,,
53.74571,75,53.74571,73.13,53.74571,-720.81207,,
53.76571,85,53.76571,73.4,53.76571,-711.08203,,
53.78571,80,53.78571,73.67,53.78571,-716.35205,,
53.80571,75,53.80571,73.93,53.80571,-721.61206,,
53.82571,72.5,53.82571,74.2,53.82571,-724.38208,,
53.84571,82.5,53.84571,74.47,53.84571,-714.65204,,
53.86571,92.5,53.86571,74.73,53.86571,-704.91205,,
53.88571,95,53.88571,75,53.88571,-702.68207,,
53.90571,80,53.90571,75.27,53.90571,-717.95203,,
53.92571,65,53.92571,75.53,53.92571,-733.21204,,
53.94571,85,53.94571,75.8,53.94571,-713.48206,,
53.96571,115,53.96571,76.07,53.96571,-683.75208,,
53.98571,127.5,53.98571,76.33,53.98571,-671.51208,,
54.00571,107.5,54.00571,76.6,54.00571,-691.78204,,
54.02571,112.5,54.02571,76.87,54.02571,-687.05206,,
54.04571,87.5,54.04571,77.13,54.04571,-712.31207,,
54.06571,82.5,54.06571,77.4,54.06571,-717.58203,,
54.08571,75,54.08571,77.67,54.08571,-725.35205,,
54.10571,85,54.10571,77.93,54.10571,-715.61206,,
54.12571,85,54.12571,78.2,54.12571,-715.88208,,
54.14571,107.5,54.14571,78.47,54.14571,-693.65204,,
54.16571,85,54.16571,78.73,54.16571,-716.41205,,
54.18571,100,54.18571,79,54.18571,-701.68207,,
54.20571,100,54.20571,79.27,54.20571,-701.95203,,
54.22571,92.5,54.22571,79.53,54.22571,-709.71204,,
54.24571,75,54.24571,79.8,54.24571,-727.48206,,
54.26571,95,54.26571,80.07,54.26571,-707.75208,,
54.28571,95,54.28571,80.33,54.28571,-708.01208,,
54.30571,97.5,54.30571,80.6,54.30571,-705.78204,,
54.32571,107.5,54.32571,80.87,54.32571,-696.05206,,
54.34571,77.5,54.34571,81.13,54.34571,-726.31207,,
54.36571,92.5,54.36571,81.4,54.36571,-711.58203,,
54.38571,62.5,54.38571,81.67,54.38571,-741.85205,,
54.40571,90,54.40571,81.49,54.40571,-714.17206,,
54.42571,75,54.42571,81.32,54.42571,-729.00208,,
54.44571,90,54.44571,81.15,54.44571,-713.83203,,
54.46571,110,54.46571,80.98,54.46571,-693.66205,,
54.48571,87.5,54.48571,80.8,54.48571,-715.98206,,
54.50571,85,54.50571,80.63,54.50571,-718.31207,,
54.52571,80,54.52571,80.46,54.52571,-723.14203,,
54.54571,77.5,54.54571,80.29,54.54571,-725.47205,,
54.56571,77.5,54.56571,80.12,54.56571,-725.30206,,
54.58571,90,54.58571,79.94,54.58571,-712.62207,,
54.60571,87.5,54.60571,79.77,54.60571,-714.95203,,
54.62571,92.5,54.62571,79.6,54.62571,-709.78204,,
54.64571,87.5,54.64571,79.43,54.64571,-714.61206,,
54.66571,72.5,54.66571,79.25,54.66571,-729.43207,,
54.68571,85,54.68571,79.08,54.68571,-716.76208,,
54.70571,80,54.70571,78.91,54.70571,-721.59204,,
54.72571,80,54.72571,78.74,54.72571,-721.42206,,
54.74571,77.5,54.74571,78.56,54.74571,-723.74207,,
54.76571,87.5,54.76571,78.39,54.76571,-713.57208,,
54.78571,77.5,54.78571,78.22,54.78571,-723.40204,,
54.80571,102.5,54.80571,78.05,54.80571,-698.23206,,
54.82571,97.5,54.82571,77.87,54.82571,-703.05206,,
54.84571,75,54.84571,77.7,54.84571,-725.38208,,
54.86571,95,54.86571,77.53,54.86571,-705.21204,,
54.88571,87.5,54.88571,77.36,54.88571,-712.54205,,
54.90571,107.5,54.90571,77.18,54.90571,-692.36206,,
54.92571,75,54.92571,77.01,54.92571,-724.69208,,
54.94571,87.5,54.94571,76.84,54.94571,-712.02203,,
54.96571,70,54.96571,76.67,54.96571,-729.35205,,
54.98571,72.5,54.98571,77.48,54.98571,-727.66205,,
55.00571,72.5,55.00571,78.29,55.00571,-728.47205,,
55.02571,82.5,55.02571,79.1,55.02571,-719.28204,,
55.04571,100,55.04571,79.91,55.04571,-702.59204,,
55.06571,85,55.06571,80.73,55.06571,-718.41205,,
55.08571,80,55.08571,81.54,55.08571,-724.22205,,
55.10571,82.5,55.10571,82.35,55.10571,-722.53204,,
55.12571,105,55.12571,83.16,55.12571,-700.84204,,
55.14571,102.5,55.14571,83.97,55.14571,-704.15204,,
55.16571,102.5,55.16571,84.79,55.16571,-704.97205,,
55.18571,115,55.18571,85.6,55.18571,-693.28204,,
55.20571,82.5,55.20571,86.41,55.20571,-726.59204,,
55.22571,82.5,55.22571,87.22,55.22571,-727.40204,,
55.24571,105,55.24571,88.03,55.24571,-705.71204,,
55.26571,110,55.26571,88.85,55.26571,-701.53204,,
55.28571,100,55.28571,89.66,55.28571,-712.34204,,
55.30571,87.5,55.30571,90.47,55.30571,-725.65204,,
55.32571,95,55.32571,91.28,55.32571,-718.96204,,
55.34571,87.5,55.34571,92.09,55.34571,-727.27203,,
55.36571,100,55.36571,92.91,55.36571,-715.59204,,
55.38571,95,55.38571,94.92,55.38571,-722.60205,,
55.40571,95,55.40571,95.78,55.40571,-723.46204,,
55.42571,95,55.42571,96.65,55.42571,-724.33203,,
55.44571,110,55.44571,97.52,55.44571,-710.20203,,
55.46571,105,55.46571,98.4,55.46571,-716.08203,,
55.48571,155,55.48571,99.28,55.48571,-666.96204,,
55.50571,112.5,55.50571,100.16,55.50571,-710.34204,,
55.52571,105,55.52571,101.64,55.52571,-719.32208,,
55.54571,117.5,55.54571,102.56,55.54571,-707.74207,,
55.56571,140,55.56571,103.49,55.56571,-686.17206,,
55.58571,97.5,55.58571,104.43,55.58571,-729.61206,,
55.60571,92.5,55.60571,105.39,55.60571,-735.57208,,
55.62571,107.5,55.62571,106.35,55.62571,-721.53204,,
55.64571,130,55.64571,107.32,55.64571,-700.00208,,
55.66571,122.5,55.66571,108.32,55.66571,-708.50208,,
55.68571,117.5,55.68571,109.32,55.68571,-714.50208,,
55.70571,112.5,55.70571,110.35,55.70571,-720.53204,,
55.72571,137.5,55.72571,111.39,55.72571,-696.57208,,
55.74571,90,55.74571,112.46,55.74571,-745.14203,,
55.76571,97.5,55.76571,112.53,55.76571,-737.71204,,
55.78571,92.5,55.78571,112.64,55.78571,-742.82208,,
55.80571,107.5,55.80571,112.77,55.80571,-727.95203,,
55.82571,92.5,55.82571,112.95,55.82571,-743.13208,,
55.84571,100,55.84571,113.17,55.84571,-735.85205,,
55.86571,102.5,55.86571,113.45,55.86571,-733.63208,,
55.88571,97.5,55.88571,113.8,55.88571,-738.98206,,
55.90571,117.5,55.90571,114.22,55.90571,-719.40204,,
55.92571,120,55.92571,114.73,55.92571,-717.41205,,
55.94571,107.5,55.94571,115.35,55.94571,-730.53204,,
55.96571,107.5,55.96571,116.1,55.96571,-731.28204,,
55.98571,112.5,55.98571,119.69,55.98571,-729.87207,,
56.00571,112.5,56.00571,120.92,56.00571,-731.10205,,
56.02571,122.5,56.02571,122.41,56.02571,-722.59204,,
56.04571,122.5,56.04571,124.23,56.04571,-724.41205,,
56.06571,145,56.06571,126.47,56.06571,-704.15204,,
56.08571,132.5,56.08571,129.25999,56.08571,-719.44208,,
56.10571,130,56.10571,132.78,56.10571,-725.46204,,
56.12571,150,56.12571,137.28999,56.12571,-709.97205,,
56.14571,137.5,56.14571,144.53,56.14571,-729.71204,,
56.16571,175,56.16571,152.44,56.16571,-700.12207,,
56.18571,195,56.18571,164.71001,56.18571,-692.39209,,
56.20571,200,56.20571,179.89999,56.20571,-702.58203,,
56.22571,202.5,56.22571,201.72,56.22571,-721.90204,,
56.24571,260,56.24571,233.67999,56.24571,-696.36206,,
56.26571,307.5,56.26571,280.17999,56.26571,-695.36206,,
56.28571,362.5,56.28571,342.45001,56.28571,-702.63208,,
56.30571,415,56.30571,405.17999,56.30571,-712.86206,,
56.32571,490,56.32571,428.53,56.32571,-661.21204,,
56.34571,435,56.34571,395.54999,56.34571,-683.23206,,
56.36571,415,56.36571,340.91,56.36571,-648.59204,,
56.38571,370,56.38571,298.98999,56.38571,-651.67206,,
56.40571,305,56.40571,278.57001,56.40571,-696.25208,,
56.42571,312.5,56.42571,278.29999,56.42571,-688.48206,,
56.44571,330,56.44571,292.54001,56.44571,-685.22205,,
56.46571,337.5,56.46571,305.64999,56.46571,-690.83203,,
56.48571,340,56.48571,295.92001,56.48571,-678.60205,,
56.50571,337.5,56.50571,264.20999,56.50571,-649.39203,,
56.52571,265,56.52571,230.16,56.52571,-687.84204,,
56.54571,245,56.54571,204.2,56.54571,-681.88208,,
56.56571,187.5,56.56571,186.72,56.56571,-721.90204,,
56.58571,205,56.58571,175.53,56.58571,-693.21204,,
56.60571,202.5,56.60571,168.7,56.60571,-688.88208,,
56.62571,187.5,56.62571,164.99001,56.62571,-700.17206,,
56.64571,152.5,56.64571,163.64,56.64571,-733.82208,,
56.66571,175,56.66571,164.28,56.66571,-711.96204,,
56.68571,197.5,56.68571,166.75,56.68571,-691.93207,,
56.70571,182.5,56.70571,171.11,56.70571,-711.29205,,
56.72571,180,56.72571,177.60001,56.72571,-720.28204,,
56.74571,185,56.74571,186.67,56.74571,-724.35205,,
56.76571,207.5,56.76571,199.08,56.76571,-714.26208,,
56.78571,237.5,56.78571,216.03999,56.78571,-701.22205,,
56.80571,240,56.80571,239.42,56.80571,-722.10205,,
56.82571,297.5,56.82571,272.23001,56.82571,-697.41205,,
56.84571,370,56.84571,319.20001,56.84571,-671.88208,,
56.86571,422.5,56.86571,387.67999,56.86571,-687.86206,,
56.88571,545,56.88571,487.35999,56.88571,-665.04205,,
56.90571,702.5,56.90571,623.98999,56.90571,-644.17206,,
56.92571,852.5,56.92571,775.02002,56.92571,-645.20209,,
56.94571,962.5,56.94571,860.69,56.94571,-620.87207,,
56.96571,970,56.96571,816.71002,56.96571,-569.39209,,
56.98571,765,56.98571,702.28998,56.98571,-659.97205,,
57.00571,685,57.00571,605.51001,57.00571,-643.19208,,
57.02571,630,57.02571,559.33002,57.02571,-652.01208,,
57.04571,565,57.04571,566.41998,57.04571,-724.10205,,
57.06571,687.5,57.06571,621.19,57.06571,-656.37207,,
57.08571,735,57.08571,702.56,57.08571,-690.24207,,
57.10571,792.5,57.10571,766,57.10571,-696.18207,,
57.12571,907.5,57.12571,786.20001,57.12571,-601.38208,,
57.14571,917.5,57.14571,767.56,57.14571,-572.74207,,
57.16571,840,57.16571,695.56,57.16571,-578.24207,,
57.18571,677.5,57.18571,584.59003,57.18571,-629.77209,,
57.20571,547.5,57.20571,482.38,57.20571,-657.56207,,
57.22571,492.5,57.22571,412.84,57.22571,-643.02203,,
57.24571,410,57.24571,376.79001,57.24571,-689.47205,,
57.26571,412.5,57.26571,368.67001,57.26571,-678.85205,,
57.28571,430,57.28571,376.32001,57.28571,-669.00208,,
57.30571,430,57.30571,377.76999,57.30571,-670.45203,,
57.32571,367.5,57.32571,348.73999,57.32571,-703.92206,,
57.34571,315,57.34571,299.10999,57.34571,-706.79205,,
57.36571,310,57.36571,251.86,57.36571,-664.54205,,
57.38571,242.5,57.38571,215.78999,57.38571,-695.97205,,
57.40571,205,57.40571,189.91,57.40571,-707.59204,,
57.42571,157.5,57.42571,171.31,57.42571,-736.49207,,
57.44571,165,57.44571,157.07001,57.44571,-714.75208,,
57.46571,152.5,57.46571,146.74001,57.46571,-716.92206,,
57.48571,142.5,57.48571,138.71001,57.48571,-718.89209,,
57.50571,125,57.50571,132.31,57.50571,-729.99207,,
57.52571,117.5,57.52571,127.11,57.52571,-732.29205,,
57.54571,137.5,57.54571,122.8,57.54571,-707.98206,,
57.56571,122.5,57.56571,119.17,57.56571,-719.35205,,
57.58571,112.5,57.58571,116.08,57.58571,-726.26208,,
57.60571,90,57.60571,113.4,57.60571,-746.08203,,
57.62571,90,57.62571,111.07,57.62571,-743.75208,,
57.64571,117.5,57.64571,109.01,57.64571,-714.19208,,
57.66571,130,57.66571,107.18,57.66571,-699.86206,,
57.68571,160,57.68571,105.54,57.68571,-668.22205,,
57.70571,95,57.70571,104.07,57.70571,-731.75208,,
57.72571,112.5,57.72571,102.73,57.72571,-712.91205,,
57.74571,142.5,57.74571,101.5,57.74571,-681.68207,,
57.76571,102.5,57.76571,100.38,57.76571,-720.56207,,
57.78571,145,57.78571,99.34,57.78571,-677.02203,,
57.80571,120,57.80571,98.38,57.80571,-701.06207,,
57.82571,127.5,57.82571,97.49,57.82571,-692.67206,,
57.84571,100,57.84571,96.66,57.84571,-719.34204,,
57.86571,110,57.86571,95.87,57.86571,-708.55206,,
57.88571,105,57.88571,95.14,57.88571,-712.82208,,
57.90571,90,57.90571,94.44,57.90571,-727.12207,,
57.92571,107.5,57.92571,91.2,57.92571,-706.38208,,
57.94571,107.5,57.94571,90.68,57.94571,-705.86206,,
57.96571,115,57.96571,90.18,57.96571,-697.86206,,
57.98571,85,57.98571,89.7,57.98571,-727.38208,,
58.00571,110,58.00571,89.25,58.00571,-701.93207,,
58.02571,92.5,58.02571,88.81,58.02571,-718.99207,,
58.04571,87.5,58.04571,88.38,58.04571,-723.56207,,
58.06571,77.5,58.06571,87.97,58.06571,-733.15204,,
58.08571,62.5,58.08571,86.3,58.08571,-746.48206,,
58.10571,82.5,58.10571,85.97,58.10571,-726.15204,,
58.12571,110,58.12571,84.17,58.12571,-696.85205,,
58.14571,102.5,58.14571,83.91,58.14571,-704.09204,,
58.16571,102.5,58.16571,83.65,58.16571,-703.83203,,
58.18571,60,58.18571,83.4,58.18571,-746.08203,,
58.20571,85,58.20571,83.29,58.20571,-720.97205,,
58.22571,92.5,58.22571,83.19,58.22571,-713.37207,,
58.24571,110,58.24571,83.08,58.24571,-695.76208,,
58.26571,97.5,58.26571,82.98,58.26571,-708.16205,,
58.28571,77.5,58.28571,82.15,58.28571,-727.33203,,
58.30571,102.5,58.30571,82.08,58.30571,-702.26208,,
58.32571,70,58.32571,82.01,58.32571,-734.69208,,
58.34571,80,58.34571,81.94,58.34571,-724.62207,,
58.36571,97.5,58.36571,81.88,58.36571,-707.06207,,
58.38571,97.5,58.38571,81.81,58.38571,-706.99207,,
58.40571,70,58.40571,81.74,58.40571,-734.42206,,
58.42571,60,58.42571,81.67,58.42571,-744.35205,,
58.44571,75,58.44571,81.6,58.44571,-729.28204,,
58.46571,87.5,58.46571,81.53,58.46571,-716.71204,,
58.48571,97.5,58.48571,81.46,58.48571,-706.64203,,
58.50571,77.5,58.50571,81.39,58.50571,-726.57208,,
58.52571,97.5,58.52571,81.32,58.52571,-706.50208,,
58.54571,90,58.54571,81.25,58.54571,-713.93207,,
58.56571,107.5,58.56571,81.18,58.56571,-696.36206,,
58.58571,115,58.58571,81.11,58.58571,-688.79205,,
58.60571,90,58.60571,81.04,58.60571,-713.72205,,
58.62571,70,58.62571,80.97,58.62571,-733.65204,,
58.64571,110,58.64571,80.9,58.64571,-693.58203,,
58.66571,102.5,58.66571,80.83,58.66571,-701.01208,,
58.68571,70,58.68571,80.76,58.68571,-733.44208,,
58.70571,87.5,58.70571,80.69,58.70571,-715.87207,,
58.72571,77.5,58.72571,80.62,58.72571,-725.80206,,
58.74571,80,58.74571,80.56,58.74571,-723.24207,,
58.76571,75,58.76571,80.49,58.76571,-728.17206,,
58.78571,80,58.78571,80.42,58.78571,-723.10205,,
58.80571,97.5,58.80571,80.35,58.80571,-705.53204,,
58.82571,100,58.82571,80.28,58.82571,-702.96204,,
58.84571,85,58.84571,80.21,58.84571,-717.89203,,
58.86571,67.5,58.86571,80.14,58.86571,-735.32208,,
58.88571,105,58.88571,80.07,58.88571,-697.75208,,
58.90571,57.5,58.90571,80,58.90571,-745.18207,,
58.92571,77.5,58.92571,79.44,58.92571,-724.62207,,
58.94571,67.5,58.94571,78.87,58.94571,-734.05206,,
58.96571,112.5,58.96571,78.31,58.96571,-688.49207,,
58.98571,77.5,58.98571,77.75,58.98571,-722.93207,,
59.00571,67.5,59.00571,77.18,59.00571,-732.36206,,
59.02571,62.5,59.02571,76.62,59.02571,-736.80206,,
59.04571,100,59.04571,76.06,59.04571,-698.74207,,
59.06571,65,59.06571,75.5,59.06571,-733.18207,,
59.08571,67.5,59.08571,74.93,59.08571,-730.11206,,
59.10571,85,59.10571,74.37,59.10571,-712.05206,,
59.12571,100,59.12571,73.81,59.12571,-696.49207,,
59.14571,80,59.14571,73.24,59.14571,-715.92206,,
59.16571,90,59.16571,72.68,59.16571,-705.36206,,
59.18571,62.5,59.18571,72.12,59.18571,-732.30206,,
59.20571,67.5,59.20571,71.55,59.20571,-726.73206,,
59.22571,75,59.22571,70.99,59.22571,-718.67206,,
59.24571,72.5,59.24571,70.43,59.24571,-720.61206,,
59.26571,105,59.26571,69.86,59.26571,-687.54205,,
59.28571,72.5,59.28571,69.3,59.28571,-719.48206,,
59.30571,92.5,59.30571,68.74,59.30571,-698.92206,,
59.32571,85,59.32571,68.18,59.32571,-705.86206,,
59.34571,90,59.34571,67.61,59.34571,-700.29205,,
59.36571,87.5,59.36571,67.05,59.36571,-702.23206,,
59.38571,82.5,59.38571,66.49,59.38571,-706.67206,,
59.40571,87.5,59.40571,65.92,59.40571,-701.10205,,
59.42571,70,59.42571,65.36,59.42571,-718.04205,,
59.44571,97.5,59.44571,64.8,59.44571,-689.98206,,
59.46571,100,59.46571,64.23,59.46571,-686.91205,,
59.48571,105,59.48571,63.67,59.48571,-681.35205,,
59.50571,77.5,59.50571,63.11,59.50571,-708.29205,,
59.52571,72.5,59.52571,62.55,59.52571,-712.73206,,
59.54571,97.5,59.54571,61.98,59.54571,-687.16205,,
59.56571,77.5,59.56571,61.42,59.56571,-706.60205,,
59.58571,70,59.58571,60.86,59.58571,-713.54205,,
59.60571,80,59.60571,60.29,59.60571,-702.97205,,
59.62571,67.5,59.62571,59.74,59.62571,-714.92206,,
59.64571,45,59.64571,59.18,59.64571,-736.86206,,
59.66571,65,59.66571,59.23,59.66571,-716.91205,,
59.68571,75,59.68571,59.28,59.68571,-706.96204,,
59.70571,102.5,59.70571,59.33,59.70571,-679.51208,,
59.72571,75,59.72571,59.38,59.72571,-707.06207,,
59.74571,57.5,59.74571,59.44,59.74571,-724.62207,,
59.76571,97.5,59.76571,59.49,59.76571,-684.67206,,
59.78571,82.5,59.78571,59.54,59.78571,-699.72205,,
59.80571,80,59.80571,59.6,59.80571,-702.28204,,
59.82571,62.5,59.82571,59.65,59.82571,-719.83203,,
59.84571,87.5,59.84571,59.7,59.84571,-694.88208,,
59.86571,80,59.86571,59.75,59.86571,-702.43207,,
59.88571,97.5,59.88571,59.81,59.88571,-684.99207,,
59.90571,75,59.90571,59.86,59.90571,-707.54205,,
59.92571,62.5,59.92571,59.91,59.92571,-720.09204,,
59.94571,97.5,59.94571,59.96,59.94571,-685.14203,,
59.96571,85,59.96571,60.02,59.96571,-697.70203,,
59.98571,90,59.98571,60.07,59.98571,-692.75208,,
60.00571,80,60.00571,60.12,60.00571,-702.80206,,
60.02571,75,60.02571,60.17,60.02571,-707.85205,,
