X1	Y1	NormalY1	X2	InterpolY2
159.325	2.40472	75.1475		
159.361	2.40474	75.14812		
159.391	2.40474	75.14812		
159.428	2.40479	75.14969		
159.468	2.40483	75.15094		
159.5	2.40484	75.15125		
159.525	2.4049	75.15313		
159.556	2.40477	75.14906		
159.602	2.40439	75.13719		
159.645	2.40413	75.12906		
159.649	2.40418	75.13063		
159.691	2.4043	75.13438		
159.732	2.40436	75.13625		
159.754	2.40411	75.12844		
159.801	2.40389	75.12156		
159.84	2.40385	75.12031		
159.866	2.40378	75.11812		
159.892	2.40379	75.11844		
159.938	2.40377	75.11781		
159.972	2.40377	75.11781		
159.999	2.40389	75.12156		
160.026	2.40342	75.10688		
160.062	2.40304	75.095		
160.092	2.40235	75.07344		
160.125	2.40203	75.06344		
160.162	2.40233	75.07281		
160.205	2.40242	75.07563		
160.235	2.40241	75.07531		
160.269	2.40237	75.07406		
160.305	2.40241	75.07531		
160.335	2.40243	75.07594		
160.37	2.4023	75.07187		
160.4	2.40227	75.07094		
160.434	2.40204	75.06375		
160.471	2.40171	75.05344		
160.498	2.40174	75.05438		
160.534	2.40186	75.05813		
160.575	2.40168	75.0525		
160.616	2.40165	75.05156		
160.638	2.40147	75.04594		
160.668	2.40105	75.03281		
160.705	2.40102	75.03187		
160.743	2.40111	75.03469		
160.766	2.40119	75.03719		
160.793	2.40118	75.03688		
160.831	2.40116	75.03625		
160.868	2.40126	75.03938		
160.895	2.40124	75.03875		
160.925	2.401	75.03125		
160.958	2.40086	75.02687		
160.995	2.40083	75.02594		
161.032	2.40064	75.02		
161.07	2.40034	75.01063		
161.109	2.40022	75.00687		
161.134	2.40025	75.00781		
161.155	2.40026	75.00812		
161.194	2.40032	75.01		
161.216	2.40004	75.00125		
161.256	2.39972	74.99125		
161.296	2.39974	74.99187		
161.31	2.39976	74.9925		
161.353	2.39968	74.99		
161.393	2.39968	74.99		
161.428	2.39978	74.99312		
161.464	2.39983	74.99469		
161.499	2.39955	74.98594		
161.526	2.39928	74.9775		
161.556	2.39924	74.97625		
161.589	2.39934	74.97938		
161.621	2.39918	74.97437		
161.653	2.3988	74.9625		
161.692	2.39871	74.95969		
161.733	2.39877	74.96156		
161.774	2.39877	74.96156		
161.812	2.39868	74.95875		
161.843	2.39868	74.95875		
161.872	2.39874	74.96063		
161.911	2.39886	74.96438		
161.939	2.39885	74.96406		
161.968	2.39875	74.96094		
161.995	2.39853	74.95406		
162.018	2.3982	74.94375		
162.039	2.39811	74.94094		
162.084	2.39804	74.93875		
162.133	2.39788	74.93375		
162.175	2.3978	74.93125		
162.19	2.39742	74.91938		
162.218	2.39715	74.91094		
162.254	2.39725	74.91406		
162.294	2.39726	74.91438		
162.322	2.39697	74.90531		
162.351	2.3965	74.89063		
162.381	2.39636	74.88625		
162.416	2.39645	74.88906		
162.463	2.39652	74.89125		
162.487	2.39667	74.89594		
162.52	2.3967	74.89688		
162.556	2.39667	74.89594		
162.584	2.39673	74.89781		
162.632	2.39681	74.90031		
162.663	2.39677	74.89906		
162.682	2.39627	74.88344		
162.701	2.39614	74.87937		
162.753	2.39622	74.88187		
162.782	2.39624	74.8825		
162.817	2.39615	74.87969		
162.857	2.39612	74.87875		
162.897	2.39583	74.86969		
162.923	2.39558	74.86187		
162.946	2.39567	74.86469		
162.974	2.39537	74.85531		
163.011	2.39496	74.8425		
163.038	2.39501	74.84406		
163.072	2.39508	74.84625		
163.11	2.39502	74.84437		
163.15	2.39506	74.84562		
163.183	2.39523	74.85094		
163.218	2.39524	74.85125		
163.246	2.39515	74.84844		
163.269	2.39486	74.83938		
163.297	2.39468	74.83375		
163.354	2.39481	74.83781		
163.387	2.39451	74.82844		
163.413	2.39413	74.81656		
163.456	2.39415	74.81719		
163.487	2.39423	74.81969		
163.517	2.39421	74.81906		
163.549	2.39424	74.82		
163.584	2.39434	74.82313		
163.61	2.39444	74.82625		
163.647	2.39444	74.82625		
163.682	2.39442	74.82563		
163.711	2.39415	74.81719		
163.757	2.39383	74.80719		
163.769	2.39383	74.80719		
163.799	2.39386	74.80813		
163.842	2.39355	74.79844		
163.874	2.39321	74.78781		
163.912	2.39318	74.78688		
163.945	2.39323	74.78844		
163.976	2.39332	74.79125		
164.009	2.39332	74.79125		
164.045	2.39335	74.79219		
164.081	2.39337	74.79281		
164.115	2.39299	74.78094		
164.146	2.39271	74.77219		
164.2	2.39286	74.77687		
164.23	2.39277	74.77406		
164.25	2.3926	74.76875		
164.266	2.39278	74.77438		
164.307	2.39251	74.76594		
164.34	2.39216	74.755		
164.378	2.39214	74.75437		
164.416	2.39215	74.75469		
164.438	2.39192	74.7475		
164.476	2.39162	74.73812		
164.52	2.39159	74.73719		
164.555	2.39157	74.73656		
164.573	2.39164	74.73875		
164.62	2.39173	74.74156		
164.642	2.39171	74.74094		
164.666	2.39167	74.73969		
164.707	2.39165	74.73906		
164.757	2.39126	74.72687		
164.784	2.39101	74.71906		
164.812	2.39124	74.72625		
164.846	2.39122	74.72563		
164.875	2.39102	74.71937		
164.902	2.39077	74.71156		
164.932	2.39043	74.70094		
164.972	2.39045	74.70156		
165.014	2.39055	74.70469		
165.049	2.39043	74.70094		
165.075	2.39058	74.70562		
165.101	2.39064	74.7075		
165.137	2.39053	74.70406		
165.176	2.39053	74.70406		
165.218	2.3906	74.70625		
165.26	2.38986	74.68313		
165.294	2.38915	74.66094		
165.309	2.38893	74.65406		
165.334	2.38886	74.65188		
165.362	2.38898	74.65563		
165.394	2.38887	74.65219		
165.422	2.38901	74.65656		
165.466	2.38921	74.66281		
165.507	2.38924	74.66375		
165.541	2.38933	74.66656		
165.563	2.38912	74.66		
165.614	2.38883	74.65094		
165.653	2.38874	74.64812		
165.669	2.38866	74.64562		
165.683	2.38849	74.64031		
165.732	2.38823	74.63219		
165.755	2.38808	74.6275		
165.788	2.38811	74.62844		
165.835	2.38814	74.62937		
165.865	2.38814	74.62937		
165.897	2.38812	74.62875		
165.926	2.38813	74.62906		
165.955	2.38825	74.63281		
166.001	2.38828	74.63375		
166.035	2.38801	74.62531		
166.064	2.38788	74.62125		
166.091	2.38781	74.61906		
166.125	2.38777	74.61781		
166.156	2.3875	74.60938		
166.189	2.38727	74.60219		
166.225	2.38732	74.60375		
166.262	2.38694	74.59188		
166.285	2.38663	74.58219		
166.309	2.38671	74.58469		
166.336	2.38661	74.58156		
166.364	2.3866	74.58125		
166.402	2.38671	74.58469		
166.447	2.38668	74.58375		
166.477	2.38667	74.58344		
166.504	2.38672	74.585		
166.545	2.38672	74.585		
166.576	2.38676	74.58625		
166.589	2.38655	74.57969		
166.612	2.38625	74.57031		
166.673	2.38635	74.57344		
166.708	2.38602	74.56312		
166.732	2.38567	74.55219		
166.758	2.38576	74.555		
166.797	2.38574	74.55438		
166.827	2.38568	74.5525		
166.861	2.38577	74.55531		
166.886	2.38585	74.55781		
166.905	2.38576	74.555		
166.933	2.38536	74.5425		
166.983	2.38501	74.53156		
167.02	2.38486	74.52687		
167.05	2.38483	74.52594		
167.085	2.38483	74.52594		
167.113	2.38482	74.52563		
167.146	2.38474	74.52312		
167.187	2.38448	74.515		
167.226	2.38426	74.50812		
167.264	2.38424	74.5075		
167.277	2.38436	74.51125		
167.299	2.38432	74.51		
167.347	2.3843	74.50938		
167.385	2.38441	74.51281		
167.42	2.38448	74.515		
167.435	2.38419	74.50594		
167.449	2.38387	74.49594		
167.527	2.38395	74.49844		
167.548	2.384	74.5		
167.574	2.38361	74.48781		
167.602	2.38323	74.47594		
167.621	2.38325	74.47656		
167.666	2.38327	74.47719		
167.711	2.38325	74.47656		
167.754	2.38297	74.46781		
167.797	2.38267	74.45844		
167.828	2.38268	74.45875		
167.856	2.38276	74.46125		
167.873	2.38274	74.46063		
167.891	2.38275	74.46094		
167.958	2.38245	74.45156		
167.98	2.38184	74.4325		
168.005	2.38155	74.42344		
168.038	2.38148	74.42125		
168.081	2.38155	74.42344		
168.106	2.38163	74.42594		
168.122	2.38156	74.42375		
168.144	2.38153	74.42281		
168.194	2.3816	74.425		
168.236	2.38162	74.42562		
168.279	2.38167	74.42719		
168.308	2.38155	74.42344		
168.325	2.38121	74.41281		
168.376	2.38101	74.40656		
168.402	2.38106	74.40813		
168.437	2.38117	74.41156		
168.481	2.38119	74.41219		
168.506	2.38078	74.39938		
168.533	2.38044	74.38875		
168.563	2.38053	74.39156		
168.592	2.3806	74.39375		
168.622	2.38067	74.39594		
168.656	2.38071	74.39719		
168.684	2.38065	74.39531		
168.717	2.38063	74.39469		
168.766	2.38043	74.38844		
168.796	2.38015	74.37969		
168.821	2.38002	74.37562		
168.845	2.3798	74.36875		
168.873	2.37956	74.36125		
168.915	2.37956	74.36125		
168.963	2.37953	74.36031		
168.978	2.37947	74.35844		
168.976	2.37952	74.36		
169.055	2.37949	74.35906		
169.09	2.37948	74.35875		
169.113	2.3796	74.3625		
169.141	2.37953	74.36031		
169.194	2.37919	74.34969		
169.22	2.37897	74.34281		
169.26	2.37901	74.34406		
169.3	2.37907	74.34594		
169.31	2.37874	74.33563		
169.336	2.37812	74.31625		
169.369	2.37798	74.31188		
169.414	2.37809	74.31531		
169.459	2.37801	74.31281		
169.487	2.37792	74.31		
169.505	2.37784	74.3075		
169.532	2.37789	74.30906		
169.571	2.37804	74.31375		
169.58	2.37806	74.31437		
169.635	2.3777	74.30312		
169.677	2.37742	74.29438		
169.704	2.37751	74.29719		
169.728	2.37721	74.28781		
169.759	2.37688	74.2775		
169.787	2.37678	74.27438		
169.82	2.3767	74.27187		
169.863	2.3768	74.275		
169.9	2.37687	74.27719		
169.934	2.37691	74.27844		
169.964	2.377	74.28125		
169.988	2.377	74.28125		
170.025	2.37689	74.27781		
170.063	2.37657	74.26781		
170.091	2.37635	74.26094		
170.113	2.37642	74.26313		
170.158	2.37644	74.26375		
170.193	2.37613	74.25406		
170.231	2.37586	74.24562		
170.266	2.37589	74.24656		
170.289	2.37588	74.24625		
170.319	2.37588	74.24625		
170.351	2.37582	74.24438		
170.382	2.37574	74.24187		
170.413	2.37582	74.24438		
170.442	2.37557	74.23656		
170.47	2.37532	74.22875		
170.508	2.3754	74.23125		
170.553	2.37527	74.22719		
170.581	2.37494	74.21688		
170.611	2.37472	74.21		
170.641	2.37456	74.205		
170.672	2.37456	74.205		
170.699	2.37458	74.20562		
170.73	2.37441	74.20031		
170.762	2.37463	74.20719		
170.795	2.375	74.21875		
170.832	2.37497	74.21781		
170.863	2.37463	74.20719		
170.892	2.3744	74.2		
170.913	2.37447	74.20219		
170.933	2.37451	74.20344		
170.979	2.37415	74.19219		
171.021	2.37387	74.18344		
171.059	2.37387	74.18344		
171.097	2.37377	74.18031		
171.135	2.37383	74.18219		
171.171	2.37397	74.18656		
171.194	2.37399	74.18719		
171.209	2.37396	74.18625		
171.242	2.37368	74.1775		
171.294	2.37342	74.16938		
171.334	2.37332	74.16625		
171.357	2.37326	74.16438		
171.378	2.37331	74.16594		
171.425	2.37314	74.16063		
171.455	2.37283	74.15094		
171.482	2.37268	74.14625		
171.531	2.37265	74.14531		
171.562	2.37265	74.14531		
171.587	2.37258	74.14312		
171.61	2.37229	74.13406		
171.641	2.37202	74.12562		
171.664	2.37201	74.12531		
171.705	2.37195	74.12344		
171.747	2.37183	74.11969		
171.783	2.37185	74.12031		
171.812	2.37196	74.12375		
171.815	2.37207	74.12719		
171.847	2.37202	74.12562		
171.895	2.37157	74.11156		
171.922	2.37128	74.1025		
171.96	2.37134	74.10438		
172	2.37147	74.10844		
172.027	2.3712	74.1		
172.039	2.37085	74.08906		
172.088	2.37087	74.08969		
172.12	2.37097	74.09281		
172.149	2.37097	74.09281		
172.181	2.37099	74.09344		
172.221	2.371	74.09375		
172.246	2.37093	74.09156		
172.278	2.37069	74.08406		
172.318	2.37037	74.07406		
172.35	2.37027	74.07094		
172.389	2.37024	74.07		
172.423	2.37027	74.07094		
172.449	2.37018	74.06812		
172.471	2.37012	74.06625		
172.506	2.36986	74.05813		
172.543	2.36962	74.05062		
172.582	2.36969	74.05281		
172.626	2.36972	74.05375		
172.651	2.36969	74.05281		
172.678	2.36973	74.05406		
172.708	2.36984	74.0575		
172.735	2.3695	74.04688		
172.779	2.36917	74.03656		
172.81	2.36918	74.03688		
172.843	2.36909	74.03406		
172.881	2.36895	74.02969		
172.905	2.36896	74.03		
172.921	2.36897	74.03031		
172.948	2.36881	74.02531		
172.983	2.36844	74.01375		
173.037	2.36827	74.00844		
173.067	2.36836	74.01125		
173.106	2.36835	74.01094		
173.143	2.36816	74.005		
173.165	2.36789	73.99656		
173.198	2.36782	73.99438		
173.252	2.36721	73.97531		
173.294	2.36647	73.95219		
173.306	2.3666	73.95625		
173.329	2.36678	73.96187		
173.385	2.36682	73.96313		
173.417	2.36697	73.96781		
173.432	2.36692	73.96625		
173.472	2.3667	73.95937		
173.51	2.36627	73.94594		
173.543	2.36586	73.93313		
173.57	2.36578	73.93063		
173.601	2.36586	73.93313		
173.638	2.36601	73.93781		
173.666	2.36604	73.93875		
173.695	2.36602	73.93812		
173.735	2.36603	73.93844		
173.76	2.36577	73.93031		
173.787	2.36555	73.92344		
173.816	2.36558	73.92437		
173.842	2.36534	73.91687		
173.869	2.36492	73.90375		
173.903	2.36485	73.90156		
173.937	2.36499	73.90594		
173.969	2.36499	73.90594		
174.001	2.36502	73.90687		
174.031	2.36511	73.90969		
174.066	2.36512	73.91		
174.105	2.36508	73.90875		
174.145	2.365	73.90625		
174.17	2.36504	73.9075		
174.206	2.36482	73.90062		
174.247	2.36456	73.8925		
174.275	2.36458	73.89312		
174.316	2.36421	73.88156		
174.348	2.36393	73.87281		
174.382	2.36402	73.87562		
174.417	2.36414	73.87937		
174.443	2.36418	73.88063		
174.476	2.36412	73.87875		
174.51	2.36405	73.87656		
174.541	2.36402	73.87562		
174.543	2.36399	73.87469		
174.589	2.36402	73.87562		
174.629	2.36405	73.87656		
174.657	2.36363	73.86344		
174.684	2.36335	73.85469		
174.716	2.36354	73.86062		
174.755	2.3633	73.85313		
174.798	2.36288	73.84		
174.838	2.36255	73.82969		
174.857	2.36232	73.8225		
174.899	2.3623	73.82187		
174.934	2.36249	73.82781		
174.958	2.36256	73.83		
174.979	2.3625	73.82813		
175.021	2.36231	73.82219		
175.052	2.36198	73.81188		
175.077	2.36191	73.80969		
175.112	2.36193	73.81031		
175.148	2.36164	73.80125		
175.177	2.36129	73.79031		
175.208	2.36128	73.79		
175.252	2.36129	73.79031		
175.279	2.36121	73.78781		
175.316	2.36121	73.78781		
175.358	2.36132	73.79125		
175.391	2.36138	73.79313		
175.412	2.3614	73.79375		
175.441	2.3615	73.79688		
175.472	2.36126	73.78938		
175.503	2.36088	73.7775		
175.53	2.36085	73.77656		
175.571	2.36092	73.77875		
175.609	2.36064	73.77		
175.643	2.36026	73.75813		
175.676	2.36025	73.75781		
175.704	2.36032	73.76		
175.738	2.36029	73.75906		
175.774	2.36024	73.7575		
175.801	2.36023	73.75719		
175.851	2.36027	73.75844		
175.871	2.36036	73.76125		
175.897	2.36003	73.75094		
175.94	2.35973	73.74156		
175.945	2.3598	73.74375		
175.993	2.35985	73.74531		
176.035	2.35955	73.73594		
176.064	2.3594	73.73125		
176.092	2.35956	73.73625		
176.119	2.35952	73.735		
176.148	2.35947	73.73344		
176.185	2.3594	73.73125		
176.228	2.3594	73.73125		
176.233	2.35916	73.72375		
176.266	2.35893	73.71656		
176.303	2.35894	73.71688		
176.329	2.35898	73.71813		
176.364	2.35866	73.70812		
176.401	2.35825	73.69531		
176.437	2.35831	73.69719		
176.471	2.35843	73.70094		
176.531	2.35812	73.69125		
176.551	2.35777	73.68031		
176.574	2.35775	73.67969		
176.602	2.35784	73.6825		
176.636	2.35793	73.68531		
176.676	2.35798	73.68688		
176.715	2.35796	73.68625		
176.746	2.35781	73.68156		
176.752	2.35748	73.67125		
176.79	2.35729	73.66531		
176.83	2.35728	73.665		
176.874	2.35724	73.66375		
176.914	2.35727	73.66469		
176.931	2.35692	73.65375		
176.953	2.35655	73.64219		
176.987	2.35648	73.64		
177.038	2.35644	73.63875		
177.068	2.35651	73.64094		
177.09	2.35662	73.64437		
177.114	2.35666	73.64562		
177.144	2.35671	73.64719		
177.191	2.35645	73.63906		
177.224	2.35614	73.62937		
177.258	2.35609	73.62781		
177.292	2.35578	73.61813		
177.326	2.35523	73.60094		
177.357	2.35529	73.60281		
177.381	2.35558	73.61187		
177.41	2.35559	73.61219		
177.452	2.35526	73.60187		
177.481	2.35478	73.58687		
177.513	2.35468	73.58375		
177.548	2.3547	73.58438		
177.583	2.35475	73.58594		
177.61	2.35475	73.58594		
177.643	2.35475	73.58594		
177.674	2.35471	73.58469		
177.693	2.3544	73.575		
177.733	2.35421	73.56906		
177.775	2.35427	73.57094		
177.815	2.35427	73.57094		
177.852	2.35425	73.57031		
177.88	2.35424	73.57		
177.907	2.3543	73.57187		
177.927	2.35441	73.57531		
177.955	2.35421	73.56906		
178.002	2.35391	73.55969		
178.047	2.35364	73.55125		
178.076	2.35339	73.54344		
178.105	2.35333	73.54156		
178.13	2.35328	73.54		
178.144	2.35337	73.54281		
178.184	2.35318	73.53687		
178.218	2.35288	73.5275		
178.246	2.35286	73.52688		
178.277	2.35286	73.52688		
178.316	2.35291	73.52844		
178.356	2.35302	73.53187		
178.39	2.35311	73.53469		
178.416	2.35279	73.52469		
178.469	2.35245	73.51406		
178.486	2.3524	73.5125		
178.498	2.35232	73.51		
178.518	2.35238	73.51188		
178.562	2.35214	73.50437		
178.612	2.35186	73.49562		
178.649	2.35186	73.49562		
178.678	2.35189	73.49656		
178.72	2.35199	73.49969		
178.734	2.35205	73.50156		
178.768	2.35195	73.49844		
178.806	2.35193	73.49781		
178.829	2.35207	73.50219		
178.863	2.35177	73.49281		
178.897	2.35142	73.48188		
178.926	2.35117	73.47406		
178.949	2.35094	73.46688		
178.99	2.35087	73.46469		
179.026	2.35082	73.46313		
179.063	2.35087	73.46469		
179.103	2.35094	73.46688		
179.135	2.35097	73.46781		
179.16	2.35092	73.46625		
179.189	2.35096	73.4675		
179.22	2.35106	73.47062		
179.251	2.35074	73.46063		
179.283	2.35037	73.44906		
179.314	2.35036	73.44875		
179.343	2.35043	73.45094		
179.369	2.35008	73.44		
179.414	2.34944	73.42		
179.465	2.34918	73.41187		
179.501	2.3492	73.4125		
179.516	2.34922	73.41312		
179.527	2.34925	73.41406		
179.557	2.34932	73.41625		
179.602	2.34922	73.41312		
179.653	2.34888	73.4025		
179.664	2.3487	73.39687		
179.694	2.3488	73.4		
179.728	2.34878	73.39938		
179.76	2.34841	73.38781		
179.789	2.34819	73.38094		
179.827	2.34825	73.38281		
179.863	2.34815	73.37969		
179.897	2.34816	73.38		
179.937	2.34824	73.3825		
179.968	2.34827	73.38344		
179.993	2.34834	73.38562		
180.014	2.34839	73.38719		
180.037	2.34803	73.37594		
180.082	2.34772	73.36625		
180.116	2.34782	73.36938		
180.157	2.34747	73.35844		
180.203	2.34719	73.34969		
180.212	2.34715	73.34844		
180.243	2.34714	73.34812		
180.275	2.34726	73.35187		
180.306	2.347	73.34375		
180.329	2.34673	73.33531		
180.371	2.3468	73.3375		
180.399	2.34683	73.33844		
180.432	2.34678	73.33687		
180.487	2.34678	73.33687		
180.503	2.34681	73.33781		
180.522	2.34682	73.33813		
180.56	2.34684	73.33875		
180.609	2.34653	73.32906		
180.641	2.34621	73.31906		
180.659	2.34621	73.31906		
180.681	2.34596	73.31125		
180.704	2.34561	73.30031		
180.719	2.34555	73.29844		
180.773	2.34554	73.29812		
180.819	2.34558	73.29937		
180.856	2.34563	73.30094		
180.883	2.34556	73.29875		
180.918	2.34555	73.29844		
180.946	2.34553	73.29781		
180.965	2.34524	73.28875		
180.987	2.34507	73.28344		
181.019	2.34515	73.28594		
181.048	2.34521	73.28781		
181.088	2.34487	73.27719		
181.143	2.34461	73.26906		
181.169	2.34475	73.27344		
181.209	2.34476	73.27375		
181.231	2.34437	73.26156		
181.248	2.34406	73.25187		
181.303	2.34406	73.25187		
181.338	2.34403	73.25094		
181.368	2.34408	73.2525		
181.396	2.34413	73.25406		
181.432	2.3442	73.25625		
181.455	2.34427	73.25844		
181.489	2.34391	73.24719		
181.526	2.34358	73.23688		
181.565	2.34353	73.23531		
181.595	2.34348	73.23375		
181.638	2.34349	73.23406		
181.674	2.34345	73.23281		
181.7	2.34316	73.22375		
181.721	2.343	73.21875		
181.761	2.34304	73.22		
181.795	2.34285	73.21406		
181.821	2.34288	73.215		
181.844	2.34304	73.22		
181.883	2.34312	73.2225		
181.924	2.34285	73.21406		
181.957	2.34255	73.20469		
181.959	2.34256	73.205		
182.008	2.34257	73.20531		
182.058	2.34213	73.19156		
182.088	2.34172	73.17875		
182.1	2.34175	73.17969		
182.152	2.3419	73.18438		
182.186	2.34202	73.18812		
182.225	2.34197	73.18656		
182.266	2.34198	73.18688		
182.279	2.34195	73.18594		
182.308	2.34182	73.18188		
182.341	2.34179	73.18094		
182.371	2.34146	73.17063		
182.401	2.34107	73.15844		
182.436	2.341	73.15625		
182.468	2.34098	73.15563		
182.497	2.34075	73.14844		
182.526	2.34061	73.14406		
182.565	2.34062	73.14437		
182.6	2.34057	73.14281		
182.636	2.34064	73.145		
182.669	2.34037	73.13656		
182.682	2.34005	73.12656		
182.724	2.33993	73.12281		
182.757	2.33976	73.1175		
182.782	2.33974	73.11687		
182.823	2.33982	73.11938		
182.861	2.33985	73.12031		
182.896	2.33974	73.11687		
182.927	2.33979	73.11844		
182.956	2.33958	73.11187		
182.982	2.33923	73.10094		
183.023	2.33923	73.10094		
183.061	2.3394	73.10625		
183.077	2.33943	73.10719		
183.104	2.33897	73.09281		
183.137	2.33867	73.08344		
183.176	2.3388	73.0875		
183.21	2.33884	73.08875		
183.238	2.3388	73.0875		
183.273	2.33877	73.08656		
183.309	2.33885	73.08906		
183.344	2.3389	73.09062		
183.38	2.33858	73.08062		
183.413	2.33831	73.07219		
183.439	2.33837	73.07406		
183.462	2.33837	73.07406		
183.484	2.33802	73.06313		
183.532	2.33764	73.05125		
183.578	2.3376	73.05		
183.613	2.33758	73.04937		
183.641	2.33755	73.04844		
183.67	2.33766	73.05187		
183.697	2.33773	73.05406		
183.731	2.33766	73.05187		
183.773	2.33765	73.05156		
183.796	2.33772	73.05375		
183.84	2.33745	73.04531		
183.871	2.33713	73.03531		
183.897	2.33708	73.03375		
183.954	2.33676	73.02375		
183.972	2.33646	73.01437		
183.987	2.33645	73.01406		
184.014	2.33646	73.01437		
184.056	2.33647	73.01469		
184.078	2.33647	73.01469		
184.106	2.33617	73.00531		
184.14	2.33587	72.99594		
184.18	2.33582	72.99438		
184.206	2.33578	72.99313		
184.244	2.33582	72.99438		
184.274	2.33586	72.99562		
184.296	2.33594	72.99813		
184.319	2.336	73		
184.371	2.33558	72.98688		
184.401	2.3351	72.97188		
184.423	2.33503	72.96969		
184.474	2.33438	72.94938		
184.474	2.33418	72.94312		
184.505	2.33415	72.94219		
184.551	2.33356	72.92375		
184.593	2.33373	72.92906		
184.641	2.33404	72.93875		
184.674	2.33375	72.92969		
184.696	2.33347	72.92094		
184.729	2.33358	72.92437		
184.75	2.33358	72.92437		
184.773	2.33324	72.91375		
184.804	2.33308	72.90875		
184.848	2.33314	72.91063		
184.888	2.33317	72.91156		
184.923	2.33322	72.91312		
184.945	2.33319	72.91219		
184.966	2.33328	72.915		
185.016	2.33342	72.91937		
185.047	2.33307	72.90844		
185.074	2.33278	72.89938		
185.101	2.3328	72.9		
185.137	2.33271	72.89719		
185.167	2.33265	72.89531		
185.213	2.33245	72.88906		
185.251	2.33218	72.88063		
185.266	2.33213	72.87906		
185.295	2.33214	72.87937		
185.327	2.33208	72.8775		
185.362	2.33211	72.87844		
185.399	2.33219	72.88094		
185.43	2.33222	72.88187		
185.463	2.33192	72.8725		
185.49	2.33165	72.86406		
185.509	2.3316	72.8625		
185.527	2.33154	72.86062		
185.571	2.33161	72.86281		
185.614	2.33102	72.84437		
185.652	2.33061	72.83156		
185.682	2.33091	72.84094		
185.71	2.33101	72.84406		
185.745	2.33091	72.84094		
185.778	2.3308	72.8375		
185.803	2.33039	72.82469		
185.873	2.33004	72.81375		
185.888	2.33009	72.81531		
185.908	2.32972	72.80375		
185.935	2.32945	72.79531		
185.964	2.32953	72.79781		
185.99	2.32944	72.795		
186.019	2.32946	72.79563		
186.052	2.32957	72.79906		
186.098	2.32976	72.805		
186.122	2.32984	72.8075		
186.157	2.32984	72.8075		
186.196	2.32957	72.79906		
186.224	2.32925	72.78906		
186.244	2.32927	72.78969		
186.283	2.32925	72.78906		
186.32	2.3289	72.77813		
186.353	2.32866	72.77063		
186.393	2.32868	72.77125		
186.42	2.3287	72.77187		
186.449	2.32876	72.77375		
186.48	2.32883	72.77594		
186.503	2.32884	72.77625		
186.548	2.32872	72.7725		
186.583	2.32858	72.76812		
186.6	2.32834	72.76062		
186.625	2.32814	72.75437		
186.687	2.328	72.75		
186.71	2.32791	72.74719		
186.735	2.32797	72.74906		
186.783	2.32785	72.74531		
186.804	2.32752	72.735		
186.843	2.32736	72.73		
186.881	2.32737	72.73031		
186.902	2.32736	72.73		
186.949	2.32742	72.73188		
186.987	2.32745	72.73281		
187.007	2.32709	72.72156		
187.021	2.32686	72.71438		
187.058	2.32697	72.71781		
187.097	2.3271	72.72188		
187.117	2.32688	72.715		
187.144	2.32659	72.70594		
187.207	2.32656	72.705		
187.234	2.32647	72.70219		
187.264	2.3264	72.7		
187.288	2.32629	72.69656		
187.307	2.32643	72.70094		
187.353	2.32675	72.71094		
187.395	2.3265	72.70313		
187.425	2.32622	72.69438		
187.44	2.32627	72.69594		
187.467	2.32609	72.69031		
187.505	2.32583	72.68219		
187.539	2.32572	72.67875		
187.571	2.32575	72.67969		
187.612	2.32577	72.68031		
187.657	2.32541	72.66906		
187.699	2.32498	72.65563		
187.728	2.32475	72.64844		
187.748	2.32425	72.63281		
187.771	2.32424	72.6325		
187.8	2.32446	72.63938		
187.834	2.32415	72.62969		
187.868	2.32384	72.62		
187.884	2.32387	72.62094		
187.915	2.32397	72.62406		
187.961	2.32398	72.62438		
188.008	2.32401	72.62531		
188.029	2.32402	72.62562		
188.073	2.32405	72.62656		
188.11	2.32395	72.62344		
188.145	2.32369	72.61531		
188.193	2.32351	72.60969		
188.199	2.32343	72.60719		
188.225	2.32313	72.59781		
188.257	2.32282	72.58813		
188.283	2.32288	72.59		
188.312	2.32296	72.5925		
188.354	2.32295	72.59219		
188.395	2.32298	72.59313		
188.418	2.32299	72.59344		
188.435	2.32295	72.59219		
188.465	2.32297	72.59281		
188.491	2.32262	72.58188		
188.524	2.32229	72.57156		
188.578	2.3224	72.575		
188.588	2.32245	72.57656		
188.629	2.32208	72.565		
188.681	2.32186	72.55813		
188.717	2.32198	72.56188		
188.746	2.32193	72.56031		
188.778	2.32192	72.56		
188.814	2.32191	72.55969		
188.848	2.32187	72.55844		
188.894	2.32194	72.56063		
188.915	2.32159	72.54969		
188.931	2.32113	72.53531		
188.95	2.32113	72.53531		
188.997	2.32124	72.53875		
189.043	2.32095	72.52969		
189.079	2.32071	72.52219		
189.112	2.32079	72.52469		
189.136	2.32047	72.51469		
189.166	2.32022	72.50687		
189.202	2.32026	72.50813		
189.247	2.32025	72.50781		
189.287	2.32013	72.50406		
189.305	2.32013	72.50406		
189.324	2.32041	72.51281		
189.356	2.32051	72.51594		
189.406	2.32051	72.51594		
189.42	2.3205	72.51563		
189.451	2.32017	72.50531		
189.482	2.31992	72.4975		
189.496	2.31994	72.49813		
189.52	2.31989	72.49656		
189.582	2.31972	72.49125		
189.616	2.31941	72.48156		
189.628	2.31921	72.47531		
189.655	2.31914	72.47312		
189.688	2.31908	72.47125		
189.729	2.31918	72.47438		
